date,open,high,low,close,volume,sina_symbol,amount
2021-11-24,4.1,4.12,4.06,4.09,2795900,sz002181,11435231.0
2021-11-25,4.08,4.12,4.06,4.06,4351100,sz002181,17665466.0
2021-11-26,4.06,4.08,4.0,4.0,6375483,sz002181,25501932.0
2021-11-29,3.98,4.0,3.93,3.94,3833622,sz002181,15104470.68
2021-11-30,3.96,4.02,3.95,4.0,3244536,sz002181,12978144.0
2021-12-01,3.99,4.09,3.98,4.08,3192216,sz002181,13024241.28
2021-12-02,4.06,4.08,4.04,4.05,2277520,sz002181,9223956.0
2021-12-03,4.06,4.1,4.04,4.08,2307800,sz002181,9415824.0
2021-12-06,4.09,4.09,4.06,4.07,2270232,sz002181,9239844.24
2021-12-07,4.06,4.08,4.02,4.04,4125875,sz002181,16668535.0
2021-12-08,4.06,4.11,4.01,4.1,3699028,sz002181,15166014.799999999
2021-12-09,4.11,4.12,4.09,4.09,4246818,sz002181,17369485.62
2021-12-10,4.09,4.14,4.06,4.09,5984017,sz002181,24474629.529999997
2021-12-13,4.08,4.18,4.08,4.16,6771225,sz002181,28168296.0
2021-12-14,4.16,4.31,4.13,4.29,15418623,sz002181,66145892.67
2021-12-15,4.26,4.32,4.25,4.26,11105163,sz002181,47307994.379999995
2021-12-16,4.26,4.37,4.25,4.35,11253156,sz002181,48951228.599999994
2021-12-17,4.34,4.38,4.29,4.32,9894995,sz002181,42746378.400000006
2021-12-20,4.31,4.38,4.26,4.26,8899432,sz002181,37911580.32
2021-12-21,4.31,4.42,4.29,4.4,12670580,sz002181,55750552.00000001
2021-12-22,4.44,4.51,4.36,4.38,11631600,sz002181,50946408.0
2021-12-23,4.42,4.45,4.31,4.33,11111289,sz002181,48111881.37
2021-12-24,4.34,4.41,4.29,4.36,8658380,sz002181,37750536.800000004
2021-12-27,4.37,4.46,4.29,4.37,8556729,sz002181,37392905.730000004
2021-12-28,4.35,4.43,4.31,4.34,6471259,sz002181,28085264.06
2021-12-29,4.34,4.36,4.26,4.27,6191320,sz002181,26436936.4
2021-12-30,4.28,4.51,4.28,4.46,16601179,sz002181,74041258.34
2021-12-31,4.46,4.63,4.41,4.55,18806147,sz002181,85567968.85
2022-01-04,4.58,4.68,4.55,4.66,15403150,sz002181,71778679.0
2022-01-05,4.65,4.68,4.53,4.6,12387900,sz002181,56984339.99999999
2022-01-06,4.6,4.62,4.53,4.55,7861301,sz002181,35768919.55
2022-01-07,4.57,4.74,4.55,4.57,19544286,sz002181,89317387.02000001
2022-01-10,4.53,4.6,4.45,4.51,12634000,sz002181,56979340.0
2022-01-11,4.55,4.66,4.47,4.5,10439400,sz002181,46977300.0
2022-01-12,4.48,4.61,4.48,4.56,8408224,sz002181,38341501.44
2022-01-13,4.56,4.64,4.54,4.55,7882985,sz002181,35867581.75
2022-01-14,4.54,4.56,4.46,4.46,7157415,sz002181,31922070.9
2022-01-17,4.45,4.59,4.44,4.57,7772000,sz002181,35518040.0
2022-01-18,4.57,4.71,4.46,4.46,10494246,sz002181,46804337.16
2022-01-19,4.48,4.62,4.46,4.59,11612148,sz002181,53299759.32
2022-01-20,4.63,4.63,4.4,4.41,12466300,sz002181,54976383.0
2022-01-21,4.43,4.56,4.38,4.41,9939220,sz002181,43831960.2
2022-01-24,4.46,4.47,4.31,4.37,7648280,sz002181,33422983.6
2022-01-25,4.35,4.37,4.11,4.12,9449757,sz002181,38932998.84
2022-01-26,4.13,4.22,4.13,4.19,6343120,sz002181,26577672.8
2022-01-27,4.22,4.24,4.1,4.1,6660537,sz002181,27308201.7
2022-01-28,4.11,4.21,4.08,4.18,4073314,sz002181,17026452.52
2022-02-07,4.22,4.3,4.16,4.21,4727704,sz002181,19903633.84
2022-02-08,4.21,4.32,4.19,4.3,5010100,sz002181,21543430.0
2022-02-09,4.28,4.39,4.27,4.39,5978160,sz002181,26244122.4
2022-02-10,4.41,4.47,4.35,4.45,6646402,sz002181,29576488.900000002
2022-02-11,4.47,4.49,4.35,4.37,5291520,sz002181,23123942.400000002
2022-02-14,4.35,4.45,4.33,4.39,4274180,sz002181,18763650.2
2022-02-15,4.39,4.49,4.35,4.43,7102717,sz002181,31465036.31
2022-02-16,4.43,4.5,4.42,4.49,7647756,sz002181,34338424.440000005
2022-02-17,4.46,4.5,4.4,4.4,5229254,sz002181,23008717.6
2022-02-18,4.41,4.47,4.36,4.47,4819737,sz002181,21544224.39
2022-02-21,4.47,4.53,4.44,4.51,6428500,sz002181,28992535.0
2022-02-22,4.52,4.52,4.38,4.44,5749061,sz002181,25525830.840000004
2022-02-23,4.43,4.52,4.41,4.47,6380706,sz002181,28521755.819999997
2022-02-24,4.44,4.47,4.24,4.29,9060692,sz002181,38870368.68
2022-02-25,4.31,4.4,4.31,4.33,4333157,sz002181,18762569.81
2022-02-28,4.37,4.38,4.22,4.26,4397680,sz002181,18734116.8
2022-03-01,4.27,4.34,4.23,4.32,2829802,sz002181,12224744.64
2022-03-02,4.32,4.34,4.29,4.33,2573883,sz002181,11144913.39
2022-03-03,4.35,4.39,4.31,4.34,3116274,sz002181,13524629.16
2022-03-04,4.32,4.34,4.25,4.28,4181500,sz002181,17896820.0
2022-03-07,4.26,4.31,4.2,4.23,4022300,sz002181,17014329.0
2022-03-08,4.24,4.25,4.06,4.09,4835801,sz002181,19778426.09
2022-03-09,4.1,4.16,3.9,4.06,5934800,sz002181,24095287.999999996
2022-03-10,4.13,4.17,4.08,4.09,4543514,sz002181,18582972.259999998
2022-03-11,4.07,4.18,4.0,4.16,4101202,sz002181,17061000.32
2022-03-14,4.13,4.16,4.06,4.07,2509100,sz002181,10212037.0
2022-03-15,4.05,4.06,3.89,3.91,5093605,sz002181,19915995.55
2022-03-16,3.97,4.02,3.89,3.98,4420296,sz002181,17592778.08
2022-03-17,4.0,4.13,4.0,4.02,7263800,sz002181,29200475.999999996
2022-03-18,4.01,4.11,4.0,4.07,4072481,sz002181,16574997.670000002
2022-03-21,4.1,4.1,4.05,4.08,3414661,sz002181,13931816.88
2022-03-22,4.08,4.18,4.06,4.15,4269660,sz002181,17719089.0
2022-03-23,4.13,4.16,4.08,4.11,3669225,sz002181,15080514.750000002
2022-03-24,4.08,4.11,4.04,4.05,3321700,sz002181,13452885.0
2022-03-25,4.04,4.12,4.04,4.06,3820331,sz002181,15510543.86
2022-03-28,4.07,4.14,4.05,4.12,4331504,sz002181,17845796.48
2022-03-29,4.15,4.15,4.07,4.09,2796840,sz002181,11439075.6
2022-03-30,4.09,4.12,4.08,4.1,3827301,sz002181,15691934.099999998
2022-03-31,4.09,4.15,4.08,4.11,4420900,sz002181,18169899.0
2022-04-01,4.11,4.19,4.08,4.19,7006120,sz002181,29355642.800000004
2022-04-06,4.19,4.28,4.16,4.25,7247801,sz002181,30803154.25
2022-04-07,4.25,4.25,4.14,4.15,6026300,sz002181,25009145.000000004
2022-04-08,4.15,4.18,4.06,4.08,5518902,sz002181,22517120.16
2022-04-11,4.06,4.09,3.95,3.96,5714404,sz002181,22629039.84
2022-04-12,3.98,4.06,3.93,4.06,4681600,sz002181,19007296.0
2022-04-13,4.07,4.08,3.99,3.99,3939000,sz002181,15716610.0
2022-04-14,4.01,4.04,3.97,4.01,3136516,sz002181,12577429.16
2022-04-15,3.99,4.0,3.89,3.93,5746190,sz002181,22582526.7
2022-04-18,3.93,3.93,3.83,3.88,2844400,sz002181,11036272.0
2022-04-19,3.87,3.93,3.85,3.93,3207980,sz002181,12607361.4
2022-04-20,3.95,3.97,3.89,3.93,3273024,sz002181,12862984.32
2022-04-21,3.9,3.92,3.77,3.78,4519400,sz002181,17083332.0
2022-04-22,3.76,3.78,3.68,3.73,3650380,sz002181,13615917.4
2022-04-25,3.71,3.71,3.44,3.45,6959616,sz002181,24010675.200000003
2022-04-26,3.52,3.52,3.32,3.34,4963920,sz002181,16579492.799999999
2022-04-27,3.34,3.44,3.27,3.44,4213703,sz002181,14495138.32
2022-04-28,3.45,3.49,3.37,3.43,3524704,sz002181,12089734.72
2022-04-29,3.46,3.59,3.46,3.56,3842017,sz002181,13677580.52
2022-05-05,3.56,3.58,3.48,3.54,5169861,sz002181,18301307.94
2022-05-06,3.48,3.5,3.44,3.45,4473300,sz002181,15432885.0
2022-05-09,3.46,3.54,3.45,3.53,3033103,sz002181,10706853.59
2022-05-10,3.5,3.56,3.46,3.54,3491900,sz002181,12361326.0
2022-05-11,3.55,3.58,3.48,3.49,4549214,sz002181,15876756.860000001
2022-05-12,3.5,3.52,3.45,3.51,2605756,sz002181,9146203.559999999
2022-05-13,3.51,3.59,3.49,3.58,6743573,sz002181,24141991.34
